#curie_map:
#  BSPO: "http://purl.obolibrary.org/obo/BSPO_"
#  CARO: "http://purl.obolibrary.org/obo/CARO_"
#  CL: "http://purl.obolibrary.org/obo/CL_"
#  DoOR: "http://neuro.uni-konstanz.de/DoOR/content/receptor.php?OR="
#  FBbt: "http://purl.obolibrary.org/obo/FBbt_"
#  FlyBrain_NDB: "https://flybrain-ndb.virtualflybrain.org/neuronrec-"
#  GO: "http://purl.obolibrary.org/obo/GO_"
#  ORCID: "https://orcid.org/"
#  UBERON: "http://purl.obolibrary.org/obo/UBERON_"
#  atlas: "https://www.ento.csiro.au/biology/drosophila/melanogaster.html?"
#  larvalbrain_axon_tract: "http://www.larvalbrain.org/#/browse/axontract/"
#  larvalbrain_neuropil: "http://www.larvalbrain.org/#/browse/neuropil/"
#  obo: "http://purl.obolibrary.org/obo/"
#mapping_set_id: "http://purl.obolibrary.org/obo/fbbt/fbbt-mappings.sssom.tsv"
#mapping_set_description: "Mappings between the Drosophila Anatomy Ontology and foreign ontologies."
#creator_id:
#  - "ORCID:0000-0002-1373-1705"
#  - "ORCID:0000-0002-6095-8718"
#license: "https://creativecommons.org/licenses/by/4.0/"
#subject_source: "obo:fbbt.owl"
subject_id	subject_label	predicate_id	object_id	mapping_justification	object_source	mapping_date	comment
FBbt:00015053	ventrolateral domain of larval A2 neuromere	skos:narrowMatch	larvalbrain_neuropil:602	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015054	ventromedial domain of larval A2 neuromere	skos:narrowMatch	larvalbrain_neuropil:439	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015054	ventromedial domain of larval A2 neuromere	skos:narrowMatch	larvalbrain_neuropil:617	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015055	central domain of larval A2 neuromere	skos:narrowMatch	larvalbrain_neuropil:291	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015055	central domain of larval A2 neuromere	skos:narrowMatch	larvalbrain_neuropil:469	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015056	centrolateral domain of larval A3 neuromere	skos:narrowMatch	larvalbrain_neuropil:308	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015056	centrolateral domain of larval A3 neuromere	skos:narrowMatch	larvalbrain_neuropil:486	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015057	centromedial domain of larval A3 neuromere	skos:narrowMatch	larvalbrain_neuropil:322	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015057	centromedial domain of larval A3 neuromere	skos:narrowMatch	larvalbrain_neuropil:500	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015058	dorsolateral domain of larval A3 neuromere	skos:narrowMatch	larvalbrain_neuropil:341	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015058	dorsolateral domain of larval A3 neuromere	skos:narrowMatch	larvalbrain_neuropil:519	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015059	dorsomedial domain of larval A3 neuromere	skos:narrowMatch	larvalbrain_neuropil:355	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015059	dorsomedial domain of larval A3 neuromere	skos:narrowMatch	larvalbrain_neuropil:533	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015060	ventrolateral domain of larval A3 neuromere	skos:narrowMatch	larvalbrain_neuropil:425	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015060	ventrolateral domain of larval A3 neuromere	skos:narrowMatch	larvalbrain_neuropil:603	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015061	ventromedial domain of larval A3 neuromere	skos:narrowMatch	larvalbrain_neuropil:440	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015061	ventromedial domain of larval A3 neuromere	skos:narrowMatch	larvalbrain_neuropil:618	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015062	central domain of larval A3 neuromere	skos:narrowMatch	larvalbrain_neuropil:292	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015062	central domain of larval A3 neuromere	skos:narrowMatch	larvalbrain_neuropil:470	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015063	centrolateral domain of larval A4 neuromere	skos:narrowMatch	larvalbrain_neuropil:309	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015063	centrolateral domain of larval A4 neuromere	skos:narrowMatch	larvalbrain_neuropil:487	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015064	centromedial domain of larval A4 neuromere	skos:narrowMatch	larvalbrain_neuropil:323	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015064	centromedial domain of larval A4 neuromere	skos:narrowMatch	larvalbrain_neuropil:501	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015065	dorsolateral domain of larval A4 neuromere	skos:narrowMatch	larvalbrain_neuropil:342	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015065	dorsolateral domain of larval A4 neuromere	skos:narrowMatch	larvalbrain_neuropil:520	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015066	dorsomedial domain of larval A4 neuromere	skos:narrowMatch	larvalbrain_neuropil:356	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015066	dorsomedial domain of larval A4 neuromere	skos:narrowMatch	larvalbrain_neuropil:534	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015067	ventrolateral domain of larval A4 neuromere	skos:narrowMatch	larvalbrain_neuropil:426	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015067	ventrolateral domain of larval A4 neuromere	skos:narrowMatch	larvalbrain_neuropil:604	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015068	ventromedial domain of larval A4 neuromere	skos:narrowMatch	larvalbrain_neuropil:441	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015068	ventromedial domain of larval A4 neuromere	skos:narrowMatch	larvalbrain_neuropil:619	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015069	central domain of larval A4 neuromere	skos:narrowMatch	larvalbrain_neuropil:293	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015069	central domain of larval A4 neuromere	skos:narrowMatch	larvalbrain_neuropil:471	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015070	centrolateral domain of larval A5 neuromere	skos:narrowMatch	larvalbrain_neuropil:310	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015070	centrolateral domain of larval A5 neuromere	skos:narrowMatch	larvalbrain_neuropil:488	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015071	centromedial domain of larval A5 neuromere	skos:narrowMatch	larvalbrain_neuropil:324	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015071	centromedial domain of larval A5 neuromere	skos:narrowMatch	larvalbrain_neuropil:502	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015072	dorsolateral domain of larval A5 neuromere	skos:narrowMatch	larvalbrain_neuropil:343	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015072	dorsolateral domain of larval A5 neuromere	skos:narrowMatch	larvalbrain_neuropil:521	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015073	dorsomedial domain of larval A5 neuromere	skos:narrowMatch	larvalbrain_neuropil:357	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015073	dorsomedial domain of larval A5 neuromere	skos:narrowMatch	larvalbrain_neuropil:535	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015074	ventrolateral domain of larval A5 neuromere	skos:narrowMatch	larvalbrain_neuropil:427	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015074	ventrolateral domain of larval A5 neuromere	skos:narrowMatch	larvalbrain_neuropil:605	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015075	ventromedial domain of larval A5 neuromere	skos:narrowMatch	larvalbrain_neuropil:442	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015075	ventromedial domain of larval A5 neuromere	skos:narrowMatch	larvalbrain_neuropil:620	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015076	central domain of larval A5 neuromere	skos:narrowMatch	larvalbrain_neuropil:294	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015076	central domain of larval A5 neuromere	skos:narrowMatch	larvalbrain_neuropil:472	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015077	centrolateral domain of larval A6 neuromere	skos:narrowMatch	larvalbrain_neuropil:311	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015077	centrolateral domain of larval A6 neuromere	skos:narrowMatch	larvalbrain_neuropil:489	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015078	centromedial domain of larval A6 neuromere	skos:narrowMatch	larvalbrain_neuropil:325	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015078	centromedial domain of larval A6 neuromere	skos:narrowMatch	larvalbrain_neuropil:503	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015079	dorsolateral domain of larval A6 neuromere	skos:narrowMatch	larvalbrain_neuropil:344	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015079	dorsolateral domain of larval A6 neuromere	skos:narrowMatch	larvalbrain_neuropil:522	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015080	dorsomedial domain of larval A6 neuromere	skos:narrowMatch	larvalbrain_neuropil:358	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015080	dorsomedial domain of larval A6 neuromere	skos:narrowMatch	larvalbrain_neuropil:536	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015081	ventrolateral domain of larval A6 neuromere	skos:narrowMatch	larvalbrain_neuropil:428	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015081	ventrolateral domain of larval A6 neuromere	skos:narrowMatch	larvalbrain_neuropil:606	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015082	ventromedial domain of larval A6 neuromere	skos:narrowMatch	larvalbrain_neuropil:443	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015082	ventromedial domain of larval A6 neuromere	skos:narrowMatch	larvalbrain_neuropil:621	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015083	central domain of larval A6 neuromere	skos:narrowMatch	larvalbrain_neuropil:295	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015083	central domain of larval A6 neuromere	skos:narrowMatch	larvalbrain_neuropil:473	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015084	centrolateral domain of larval A7 neuromere	skos:narrowMatch	larvalbrain_neuropil:312	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015084	centrolateral domain of larval A7 neuromere	skos:narrowMatch	larvalbrain_neuropil:490	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015085	centromedial domain of larval A7 neuromere	skos:narrowMatch	larvalbrain_neuropil:326	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015085	centromedial domain of larval A7 neuromere	skos:narrowMatch	larvalbrain_neuropil:504	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015086	dorsolateral domain of larval A7 neuromere	skos:narrowMatch	larvalbrain_neuropil:345	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015086	dorsolateral domain of larval A7 neuromere	skos:narrowMatch	larvalbrain_neuropil:523	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015087	dorsomedial domain of larval A7 neuromere	skos:narrowMatch	larvalbrain_neuropil:359	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015087	dorsomedial domain of larval A7 neuromere	skos:narrowMatch	larvalbrain_neuropil:537	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015088	ventrolateral domain of larval A7 neuromere	skos:narrowMatch	larvalbrain_neuropil:429	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015088	ventrolateral domain of larval A7 neuromere	skos:narrowMatch	larvalbrain_neuropil:607	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015089	ventromedial domain of larval A7 neuromere	skos:narrowMatch	larvalbrain_neuropil:444	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015089	ventromedial domain of larval A7 neuromere	skos:narrowMatch	larvalbrain_neuropil:622	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015090	central domain of larval A7 neuromere	skos:narrowMatch	larvalbrain_neuropil:296	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015090	central domain of larval A7 neuromere	skos:narrowMatch	larvalbrain_neuropil:474	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015091	centrolateral domain of larval A8 neuromere	skos:narrowMatch	larvalbrain_neuropil:313	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015091	centrolateral domain of larval A8 neuromere	skos:narrowMatch	larvalbrain_neuropil:491	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015092	centromedial domain of larval A8 neuromere	skos:narrowMatch	larvalbrain_neuropil:327	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015092	centromedial domain of larval A8 neuromere	skos:narrowMatch	larvalbrain_neuropil:505	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015093	dorsolateral domain of larval A8 neuromere	skos:narrowMatch	larvalbrain_neuropil:346	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015093	dorsolateral domain of larval A8 neuromere	skos:narrowMatch	larvalbrain_neuropil:524	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015094	dorsomedial domain of larval A8 neuromere	skos:narrowMatch	larvalbrain_neuropil:360	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015094	dorsomedial domain of larval A8 neuromere	skos:narrowMatch	larvalbrain_neuropil:538	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015095	ventrolateral domain of larval A8 neuromere	skos:narrowMatch	larvalbrain_neuropil:430	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015095	ventrolateral domain of larval A8 neuromere	skos:narrowMatch	larvalbrain_neuropil:608	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015096	ventromedial domain of larval A8 neuromere	skos:narrowMatch	larvalbrain_neuropil:445	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015096	ventromedial domain of larval A8 neuromere	skos:narrowMatch	larvalbrain_neuropil:623	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015097	central domain of larval A8 neuromere	skos:narrowMatch	larvalbrain_neuropil:297	semapv:ManualMappingCuration		2024-07-11	
FBbt:00015097	central domain of larval A8 neuromere	skos:narrowMatch	larvalbrain_neuropil:475	semapv:ManualMappingCuration		2024-07-11	
FBbt:00016022	abdominal histoblast primordium	semapv:crossSpeciesExactMatch	UBERON:6016022	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00040000	adult antennal lobe projection neuron DC3 adPN	skos:exactMatch	FlyBrain_NDB:10516	semapv:ManualMappingCuration		2024-07-11	
FBbt:00040000	adult antennal lobe projection neuron DC3 adPN	skos:narrowMatch	FlyBrain_NDB:10488	semapv:ManualMappingCuration		2024-07-11	
FBbt:00040003	non-connected developing system	semapv:crossSpeciesExactMatch	UBERON:6040003	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00040005	synaptic neuropil	semapv:crossSpeciesExactMatch	UBERON:6040005	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00040007	synaptic neuropil domain	semapv:crossSpeciesExactMatch	UBERON:6040007	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00041000	synaptic neuropil block	semapv:crossSpeciesExactMatch	UBERON:6041000	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00047153	anus	semapv:crossSpeciesExactMatch	UBERON:0001245	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00047166	gut epithelium	semapv:crossSpeciesExactMatch	UBERON:0003929	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00047226	adult hygrosensory neuron Ir40a VP1d	skos:exactMatch	DoOR:Ir40a.VP1	semapv:ManualMappingCuration		2024-10-17	
FBbt:00047460	gustatory receptor neuron C6 of the terminal organ distal group	skos:relatedMatch	DoOR:Gr21a.Gr63a	semapv:ManualMappingCuration		2024-10-17	
FBbt:00047586	descending neuron of the anterior ventral brain DNb05	skos:exactMatch	FlyBrain_NDB:10367	semapv:ManualMappingCuration		2024-07-11	
FBbt:00047863	radial vein	skos:relatedMatch	atlas:R	semapv:ManualMappingCuration		2024-07-11	
FBbt:00047871	type 1 lobula plate-lobula neuron	skos:exactMatch	FlyBrain_NDB:10034	semapv:ManualMappingCuration		2024-07-11	
FBbt:00047872	complex columnar visual projection neuron CC1	skos:exactMatch	FlyBrain_NDB:10076	semapv:ManualMappingCuration		2024-07-11	
FBbt:00047890	larval labial anterior commissure	skos:exactMatch	larvalbrain_axon_tract:38	semapv:ManualMappingCuration		2024-07-11	
FBbt:00047891	maxillary anterior commissure	skos:exactMatch	larvalbrain_axon_tract:39	semapv:ManualMappingCuration		2024-07-11	
FBbt:00047892	larval labial posterior commissure	skos:exactMatch	larvalbrain_axon_tract:78	semapv:ManualMappingCuration		2024-07-11	
FBbt:00047893	larval maxillary posterior commissure	skos:exactMatch	larvalbrain_axon_tract:80	semapv:ManualMappingCuration		2024-07-11	
FBbt:00047894	larval mandibular posterior commissure	skos:exactMatch	larvalbrain_axon_tract:79	semapv:ManualMappingCuration		2024-07-11	
FBbt:00047895	subregion AA of AMMC zone A	skos:exactMatch	FlyBrain_NDB:10185	semapv:ManualMappingCuration		2024-07-11	
FBbt:00047897	subregion AV1 of AMMC zone A	skos:exactMatch	FlyBrain_NDB:10188	semapv:ManualMappingCuration		2024-07-11	
FBbt:00047898	subregion AV2 of AMMC zone A	skos:exactMatch	FlyBrain_NDB:10189	semapv:ManualMappingCuration		2024-07-11	
FBbt:00047899	subregion AD of AMMC zone A	skos:exactMatch	FlyBrain_NDB:10187	semapv:ManualMappingCuration		2024-07-11	
FBbt:00047900	subregion AP of AMMC zone A	skos:exactMatch	FlyBrain_NDB:10186	semapv:ManualMappingCuration		2024-07-11	
FBbt:00047901	subregion BI of AMMC zone B	skos:exactMatch	FlyBrain_NDB:10190	semapv:ManualMappingCuration		2024-07-11	
FBbt:00047902	subregion BO of AMMC zone B	skos:exactMatch	FlyBrain_NDB:10191	semapv:ManualMappingCuration		2024-07-11	
FBbt:00047903	subregion CL of AMMC zone C	skos:exactMatch	FlyBrain_NDB:10193	semapv:ManualMappingCuration		2024-07-11	
FBbt:00047904	subregion CM of AMMC zone C	skos:exactMatch	FlyBrain_NDB:10192	semapv:ManualMappingCuration		2024-07-11	
FBbt:00047905	subregion DA of AMMC zone D	skos:exactMatch	FlyBrain_NDB:10194	semapv:ManualMappingCuration		2024-07-11	
FBbt:00047906	subregion DP of AMMC zone D	skos:exactMatch	FlyBrain_NDB:10195	semapv:ManualMappingCuration		2024-07-11	
FBbt:00047908	subregion EDM of AMMC zone E	skos:exactMatch	FlyBrain_NDB:10198	semapv:ManualMappingCuration		2024-07-11	
FBbt:00047909	subregion EVM of AMMC zone E	skos:exactMatch	FlyBrain_NDB:10196	semapv:ManualMappingCuration		2024-07-11	
FBbt:00047910	subregion EVP of AMMC zone E	skos:exactMatch	FlyBrain_NDB:10197	semapv:ManualMappingCuration		2024-07-11	
FBbt:00047911	subregion EDP of AMMC zone E	skos:exactMatch	FlyBrain_NDB:10199	semapv:ManualMappingCuration		2024-07-11	
FBbt:00047912	subregion EDC of AMMC zone E	skos:exactMatch	FlyBrain_NDB:10200	semapv:ManualMappingCuration		2024-07-11	
FBbt:00047926	Kenyon cell of main calyx	skos:exactMatch	FlyBrain_NDB:10481	semapv:ManualMappingCuration		2024-07-11	
FBbt:00047940	larval antennal lobe commissure	skos:exactMatch	larvalbrain_axon_tract:2	semapv:ManualMappingCuration		2024-07-11	
FBbt:00047991	lobula plate tangential neuron H1	skos:exactMatch	FlyBrain_NDB:10054	semapv:ManualMappingCuration		2024-07-11	
FBbt:00048032	glycinergic neuron	semapv:crossSpeciesExactMatch	CL:1001509	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00048038	Gr43a neuron of adult labral sensillum 7	skos:exactMatch	FlyBrain_NDB:10382	semapv:ManualMappingCuration		2024-07-11	
FBbt:00048038	Gr43a neuron of adult labral sensillum 7	skos:exactMatch	FlyBrain_NDB:10383	semapv:ManualMappingCuration		2024-07-11	
FBbt:00048039	adult fan-shaped body-ellipsoid body neuron 1	skos:exactMatch	FlyBrain_NDB:10246	semapv:ManualMappingCuration		2024-07-11	
FBbt:00048040	adult fan-shaped body-ellipsoid body neuron 2	skos:exactMatch	FlyBrain_NDB:10247	semapv:ManualMappingCuration		2024-07-11	
FBbt:00048041	fan-shaped body neuron 1	skos:exactMatch	FlyBrain_NDB:10253	semapv:ManualMappingCuration		2024-07-11	
FBbt:00048042	adult bulb-lateral accessory lobe neuron	skos:exactMatch	FlyBrain_NDB:10259	semapv:ManualMappingCuration		2024-07-11	
FBbt:00048043	adult lateral fan-shaped body tangential-protocerebrum neuron ExFl3	skos:exactMatch	FlyBrain_NDB:10271	semapv:ManualMappingCuration		2024-07-11	
FBbt:00048044	adult lateral fan-shaped body tangential neuron Fl7	skos:exactMatch	FlyBrain_NDB:10273	semapv:ManualMappingCuration		2024-07-11	
FBbt:00048091	adult intrinsic nodulus neuron	skos:exactMatch	FlyBrain_NDB:10275	semapv:ManualMappingCuration		2024-07-11	
FBbt:00048092	adult intrinsic lateral accessory lobe neuron	skos:exactMatch	FlyBrain_NDB:10276	semapv:ManualMappingCuration		2024-07-11	
FBbt:00048093	adult antennal lobe projection neuron VP2 adPN	skos:exactMatch	FlyBrain_NDB:10350	semapv:ManualMappingCuration		2024-07-11	
FBbt:00048094	adult antennal lobe projection neuron DP1	skos:exactMatch	FlyBrain_NDB:10352	semapv:ManualMappingCuration		2024-07-11	
FBbt:00048096	adult antennal lobe projection neuron DA1	skos:narrowMatch	FlyBrain_NDB:10353	semapv:ManualMappingCuration		2024-07-11	
FBbt:00048096	adult antennal lobe projection neuron DA1	skos:narrowMatch	FlyBrain_NDB:10356	semapv:ManualMappingCuration		2024-07-11	
