np_type	FBbt_id	FBbt_name	pub	comment	specificity	notes	notes_2
SMP568_c	FBbt:20003430	adult superior medial protocerebrum neuron 568					
SMP568_d	FBbt:20003430	adult superior medial protocerebrum neuron 568					
SMP569	FBbt:20003431	adult superior medial protocerebrum neuron 569					
SMP570	FBbt:20003432	adult superior medial protocerebrum neuron 570					
SMP571	FBbt:20003433	adult superior medial protocerebrum neuron 571					
SMP572	FBbt:20003434	adult superior medial protocerebrum neuron 572					
SMP573	FBbt:20003435	adult superior medial protocerebrum neuron 573					
SMP574	FBbt:20003436	adult superior medial protocerebrum neuron 574					
SMP575	FBbt:20003437	adult superior medial protocerebrum neuron 575					
SMP576	FBbt:20003438	adult superior medial protocerebrum neuron 576					
SMP577	FBbt:20003439	adult superior medial protocerebrum neuron 577					
SMP578	FBbt:20003440	adult superior medial protocerebrum neuron 578					
SMP579	FBbt:20003441	adult superior medial protocerebrum neuron 579					
SMP580	FBbt:20003442	adult superior medial protocerebrum neuron 580					
SMP581	FBbt:20003443	adult superior medial protocerebrum neuron 581					
SMP582	FBbt:20003444	adult superior medial protocerebrum neuron 582					
SMP583	FBbt:20003445	adult superior medial protocerebrum neuron 583					
SMP584	FBbt:20003446	adult superior medial protocerebrum neuron 584					
SMP585	FBbt:20003447	adult superior medial protocerebrum neuron 585					
SMP586	FBbt:20003448	adult superior medial protocerebrum neuron 586					
SMP587	FBbt:20003449	adult superior medial protocerebrum neuron 587					
SMP588	FBbt:20003450	adult superior medial protocerebrum neuron 588					
SMP589	FBbt:20003451	adult superior medial protocerebrum neuron 589					
SMP590	FBbt:20003452	adult superior medial protocerebrum neuron 590					
SMP591	FBbt:20003453	adult superior medial protocerebrum neuron 591					
SMP592	FBbt:20003454	adult superior medial protocerebrum neuron 592					
SMP593	FBbt:20003455	adult superior medial protocerebrum neuron 593					
SMP594	FBbt:20003456	adult superior medial protocerebrum neuron 594					
SMP595	FBbt:20003457	adult superior medial protocerebrum neuron 595					
SMP596	FBbt:20003458	adult superior medial protocerebrum neuron 596					
SMP597	FBbt:20003459	adult superior medial protocerebrum neuron 597					
SMP598	FBbt:20003460	adult superior medial protocerebrum neuron 598					
SMP599	FBbt:20003461	adult superior medial protocerebrum neuron 599					
SMP600	FBbt:20003462	adult superior medial protocerebrum neuron 600					
SMP601	FBbt:20003463	adult superior medial protocerebrum neuron 601					
SMP602	FBbt:20003464	adult superior medial protocerebrum neuron 602					
SMP603	FBbt:20003465	adult superior medial protocerebrum neuron 603					
SMP604	FBbt:20003466	adult superior medial protocerebrum neuron 604					
SpsP	FBbt:00111514	adult superior posterior slope-protocerebral bridge neuron	FlyBase:FBrf0240744				
TRN_VP1m	FBbt:00049660	adult hygrosensory neuron Ir68a VP1m	FlyBase:FBrf0246456				
TRN_VP2	FBbt:00007575	aristal sensory neuron VP2				assuming 1 TRN per glomerulus	
TRN_VP3a	FBbt:00007576	aristal sensory neuron VP3	doi:10.1016/j.cub.2020.06.028				
TRN_VP3b	FBbt:00007576	aristal sensory neuron VP3	doi:10.1016/j.cub.2020.06.028				
TuBu01	FBbt:00047050	adult tubercle-anterior bulb neuron					
TuBu02	FBbt:00051219	adult tubercle-bulb neuron 02					
TuBu03	FBbt:00051220	adult tubercle-bulb neuron 03					
TuBu04	FBbt:00051221	adult tubercle-bulb neuron 04					
TuBu05	FBbt:00051222	adult tubercle-bulb neuron 05					
TuBu06	FBbt:00051223	adult tubercle-bulb neuron 06					
TuBu07	FBbt:00051224	adult tubercle-bulb neuron 07					
TuBu08	FBbt:00051225	adult tubercle-bulb neuron 08					
TuBu09	FBbt:00051226	adult tubercle-bulb neuron 09					
TuBu10	FBbt:00051227	adult tubercle-bulb neuron 10					
TuTuA	FBbt:00051488	adult tubercle-tubercle medial zone neuron					
TuTuB_a	FBbt:00051491	adult tubercle-tubercle lateral zone neuron a					
TuTuB_b	FBbt:00051490	adult tubercle-tubercle lateral zone neuron b					
V_ilPN	FBbt:00003995	adult uniglomerular antennal lobe projection neuron V ilPN	FlyBase:FBrf0246460				
V_l2PN	FBbt:00047718	adult uniglomerular antennal lobe projection neuron V l2PN	FlyBase:FBrf0246460				
v2LN2	FBbt:00047707	antennal lobe local neuron 2V	FlyBase:FBrf0246888				
v2LN30	FBbt:20003756	adult antennal lobe local neuron v2LN30	FlyBase:FBrf0246888				
v2LN31	FBbt:20003757	adult antennal lobe local neuron v2LN31	FlyBase:FBrf0246888				
v2LN32	FBbt:20003758	adult antennal lobe local neuron v2LN32	FlyBase:FBrf0246888				
v2LN33	FBbt:20003759	adult antennal lobe local neuron v2LN33	FlyBase:FBrf0246888				
v2LN34A	FBbt:20003760	adult antennal lobe local neuron v2LN34A	FlyBase:FBrf0246888				
v2LN34B	FBbt:20003761	adult antennal lobe local neuron v2LN34B	FlyBase:FBrf0246888				
v2LN34C	FBbt:20003762	adult antennal lobe local neuron v2LN34C	FlyBase:FBrf0246888				
v2LN34D	FBbt:20003763	adult antennal lobe local neuron v2LN34D	FlyBase:FBrf0246888				
v2LN34E	FBbt:20003764	adult antennal lobe local neuron v2LN34E	FlyBase:FBrf0246888				
v2LN34F	FBbt:20003765	adult antennal lobe local neuron v2LN34F	FlyBase:FBrf0246888				
v2LN35	FBbt:20003766	adult antennal lobe local neuron v2LN35	FlyBase:FBrf0246888				
v2LN36	FBbt:20003767	adult antennal lobe local neuron TC-LN	FlyBase:FBrf0246888				
v2LN37	FBbt:20003768	adult antennal lobe local neuron v2LN37	FlyBase:FBrf0246888				
v2LN38	FBbt:20003769	adult antennal lobe local neuron v2LN38	FlyBase:FBrf0246888				
v2LN39A	FBbt:20003770	adult antennal lobe local neuron v2LN39A	FlyBase:FBrf0246888				
v2LN39B	FBbt:20003771	adult antennal lobe local neuron v2LN39B	FlyBase:FBrf0246888				
v2LN3A	FBbt:20003754	adult antennal lobe local neuron v2LN3A	FlyBase:FBrf0246888				
v2LN3B	FBbt:20003755	adult antennal lobe local neuron v2LN3B	FlyBase:FBrf0246888				
v2LN4	FBbt:00047708	antennal lobe local neuron 4	FlyBase:FBrf0246888				
v2LN40	FBbt:20003772	adult antennal lobe local neuron v2LN40	FlyBase:FBrf0246888				
v2LN41	FBbt:20003773	adult antennal lobe local neuron v2LN41	FlyBase:FBrf0246888				
v2LN42	FBbt:20003774	adult antennal lobe local neuron v2LN42	FlyBase:FBrf0246888				
v2LN43	FBbt:20003775	adult antennal lobe local neuron v2LN43	FlyBase:FBrf0246888				
v2LN44	FBbt:20003776	adult antennal lobe local neuron v2LN44	FlyBase:FBrf0246888				
v2LN45	FBbt:20003777	adult antennal lobe local neuron v2LN45	FlyBase:FBrf0246888				
v2LN46	FBbt:20003778	adult antennal lobe local neuron v2LN46	FlyBase:FBrf0246888				
v2LN47	FBbt:20003779	adult antennal lobe local neuron v2LN47	FlyBase:FBrf0246888				
v2LN48	FBbt:20003780	adult antennal lobe local neuron v2LN48	FlyBase:FBrf0246888				
v2LN49	FBbt:20003781	adult antennal lobe local neuron v2LN49	FlyBase:FBrf0246888				
v2LN5	FBbt:00047709	antennal lobe local neuron 5	FlyBase:FBrf0246888				
v2LN50	FBbt:20003782	adult antennal lobe local neuron v2LN50	FlyBase:FBrf0246888				
VA1d_adPN	FBbt:00067357	adult antennal lobe projection neuron VA1d adPN					
VA1d_vPN	FBbt:00049766	adult antennal lobe projection neuron VA1d vPN					
VA1v_adPN	FBbt:00067361	adult antennal lobe projection neuron VA1v adPN					
VA1v_vPN	FBbt:00067371	adult antennal lobe projection neuron VA1v vPN					
VA2_adPN	FBbt:00067352	adult antennal lobe projection neuron VA2 adPN					
VA3_adPN	FBbt:00067356	adult antennal lobe projection neuron VA3 adPN					
VA4_lPN	FBbt:00007446	adult antennal lobe projection neuron VA4 lPN					
VA5_lPN	FBbt:00067366	adult antennal lobe projection neuron VA5 lPN					
VA6_adPN	FBbt:00007447	adult antennal lobe projection neuron VA6 adPN					
VA7l_adPN	FBbt:00007448	adult antennal lobe projection neuron VA7l adPN					
VA7m_lPN	FBbt:00067365	adult antennal lobe projection neuron VA7m lPN					
VC1_lPN	FBbt:00007476	adult antennal lobe projection neuron VC1 lPN					
VC2_lPN	FBbt:00007449	adult antennal lobe projection neuron VC2 lPN					
VC3l_adPN	FBbt:00100387	adult antennal lobe projection neuron VC3 adPN					
VC3m_lvPN	FBbt:00049655	adult antennal lobe projection neuron VC5 lvPN					
VC4_adPN	FBbt:00100383	adult antennal lobe projection neuron VC4 adPN					
VC5_adPN	FBbt:00100379	adult antennal lobe projection neuron VM6 adPN					
VC5_lvPN	FBbt:00007440	adult uniglomerular antennal lobe projection neuron				2 unilateral, 1 bilateral, map to VC5+ lvPN1+2	
VCH	FBbt:00048127	ventral centrifugal horizontal neuron					
vDeltaA_a	FBbt:00049144	adult asymmetrical body-fan-shaped body layer 8 neuron	FlyBase:FBrf0246888				
vDeltaA_b	FBbt:00049821	adult fan-shaped body vertical delta neuron	FlyBase:FBrf0246888		parent_term		
vDeltaB	FBbt:00049821	adult fan-shaped body vertical delta neuron	FlyBase:FBrf0246888		parent_term		
vDeltaC	FBbt:00049821	adult fan-shaped body vertical delta neuron	FlyBase:FBrf0246888		parent_term		
vDeltaD	FBbt:00049821	adult fan-shaped body vertical delta neuron	FlyBase:FBrf0246888		parent_term		
vDeltaE	FBbt:00049821	adult fan-shaped body vertical delta neuron	FlyBase:FBrf0246888		parent_term		
vDeltaF	FBbt:00049821	adult fan-shaped body vertical delta neuron	FlyBase:FBrf0246888		parent_term		
vDeltaG	FBbt:00049821	adult fan-shaped body vertical delta neuron	FlyBase:FBrf0246888		parent_term		
vDeltaH	FBbt:00049821	adult fan-shaped body vertical delta neuron	FlyBase:FBrf0246888		parent_term		
vDeltaI	FBbt:00049821	adult fan-shaped body vertical delta neuron	FlyBase:FBrf0246888		parent_term		
vDeltaJ	FBbt:00049821	adult fan-shaped body vertical delta neuron	FlyBase:FBrf0246888		parent_term		
vDeltaK	FBbt:00049821	adult fan-shaped body vertical delta neuron	FlyBase:FBrf0246888		parent_term		
vDeltaL	FBbt:00049821	adult fan-shaped body vertical delta neuron	FlyBase:FBrf0246888		parent_term		
vDeltaM	FBbt:00049821	adult fan-shaped body vertical delta neuron	FlyBase:FBrf0246888		parent_term		
VES001	FBbt:20003467	adult vest neuron 001					
VES002	FBbt:20003468	adult vest neuron 002					
VES003	FBbt:20003469	adult vest neuron 003					
VES004	FBbt:20003470	adult vest neuron 004					
VES005	FBbt:20003471	adult vest neuron 005					
VES006	FBbt:20003472	adult vest neuron 006					
VES007	FBbt:20003473	adult vest neuron 007					
VES008	FBbt:20003474	adult vest neuron 008					
VES009	FBbt:20003475	adult vest neuron 009					
VES010	FBbt:20003476	adult vest neuron 010					
VES011	FBbt:20003477	adult vest neuron 011					
VES012	FBbt:20003478	adult vest neuron 012					
VES013	FBbt:20003479	adult vest neuron 013					
VES014	FBbt:20003480	adult vest neuron 014					
VES015	FBbt:20003481	adult vest neuron 015					
VES016	FBbt:20003482	adult vest neuron 016					
VES017	FBbt:20003483	adult vest neuron 017					
VES018	FBbt:20003484	adult vest neuron 018					
VES019	FBbt:20003485	adult vest neuron 019					
VES020	FBbt:20003486	adult vest neuron 020					
VES021	FBbt:20003487	adult vest neuron 021					
VES022	FBbt:20003488	adult vest neuron 022					
VES023	FBbt:20003489	adult vest neuron 023					
VES024	FBbt:20003490	adult vest neuron 024					
VES025	FBbt:20003491	adult vest neuron 025					
VES026	FBbt:20003492	adult vest neuron 026					
VES027	FBbt:20003493	adult vest neuron 027					
VES028	FBbt:20003494	adult vest neuron 028					
VES029	FBbt:20003495	adult vest neuron 029					
VES030	FBbt:20003496	adult vest neuron 030					
VES031	FBbt:20003497	adult vest neuron 031					
VES032	FBbt:20003498	adult vest neuron 032					
VES033	FBbt:20003499	adult vest neuron 033					
VES034_a	FBbt:20003500	adult vest neuron 034					
VES034_b	FBbt:20003500	adult vest neuron 034					
VES035	FBbt:20003501	adult vest neuron 035					
VES036	FBbt:20003502	adult vest neuron 036					
VES037	FBbt:20003503	adult vest neuron 037					
VES038	FBbt:20003504	adult vest neuron 038					
VES039	FBbt:20003505	adult vest neuron 039					
VES040	FBbt:20003506	adult vest neuron 040					
VES041	FBbt:20003507	adult vest neuron 041					
VES042	FBbt:20003508	adult vest neuron 042					
VES043	FBbt:20003509	adult vest neuron 043					
VES044	FBbt:20003510	adult vest neuron 044					
VES045	FBbt:20003511	adult vest neuron 045					
VES046	FBbt:20003512	adult vest neuron 046					
VES047	FBbt:20003513	adult vest neuron 047					
VES048	FBbt:20003514	adult vest neuron 048					
VES049	FBbt:20003515	adult vest neuron 049					
VES050	FBbt:20003516	adult vest neuron 050					
VES051	FBbt:20003517	adult vest neuron 051					
VES052	FBbt:20003518	adult vest neuron 052					
VES053	FBbt:20003519	adult vest neuron 053					
VES054	FBbt:20003520	adult vest neuron 054					
VES055	FBbt:20003521	adult vest neuron 055					
VES056	FBbt:20003522	adult vest neuron 056					
VES057	FBbt:20003523	adult vest neuron 057					
VES058	FBbt:20003524	adult vest neuron 058					
VES059	FBbt:20003525	adult vest neuron 059					
VES060	FBbt:20003526	adult vest neuron 060					
VES061	FBbt:20003527	adult vest neuron 061					
VES062	FBbt:20003528	adult vest neuron 062					
VES063	FBbt:20003529	adult vest neuron 063					
VES064	FBbt:20003530	adult vest neuron 064					
VES065	FBbt:20003531	adult vest neuron 065					
VES066	FBbt:20003532	adult vest neuron 066					
VES067	FBbt:20003533	adult vest neuron 067					
VES068	FBbt:20003534	adult vest neuron 068					
VES069	FBbt:20003535	adult vest neuron 069					
VES070	FBbt:20003536	adult vest neuron 070					
VES071	FBbt:20003537	adult vest neuron 071					
VES072	FBbt:20003538	adult vest neuron 072					
VES073	FBbt:20003539	adult vest neuron 073					
VES074	FBbt:20003540	adult vest neuron 074					
VES075	FBbt:20003541	adult vest neuron 075					
VES076	FBbt:20003542	adult vest neuron 076					
VES077	FBbt:20003543	adult vest neuron 077					
VES078	FBbt:20003544	adult vest neuron 078					
VES079	FBbt:20003545	adult vest neuron 079					
VES080	FBbt:20003546	adult vest neuron 080					
VES081	FBbt:20003547	adult vest neuron 081					
VES082	FBbt:20003548	adult vest neuron 082					
VES083	FBbt:20003549	adult vest neuron 083					
VES084	FBbt:20003550	adult vest neuron 084					
VL1_ilPN	FBbt:00049772	adult antennal lobe projection neuron VL1 ilPN					
VL1_vPN	FBbt:00007444	adult antennal lobe projection neuron VL1 vPN					
VL2a_adPN	FBbt:00100380	adult antennal lobe projection neuron VL2a adPN					
VL2a_vPN	FBbt:00049764	adult antennal lobe projection neuron VL2a vPN	FlyBase:FBrf0246460				
VL2p_adPN	FBbt:00007450	adult antennal lobe projection neuron VL2p adPN					
